run_id,timestamp,source,chord_length_mm,leading_edge_angle_deg,leading_edge_thickness_level,trailing_edge_angle_deg,trailing_edge_thickness_mm,te_upr_angle_deg,te_lwr_angle_deg,alpha_deg,velocidad_kmh,reynolds,CL,CD,CM,LD,status,error_detail
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-8,180,1320758,-1.464,0.02412,0.1563,-60.69651741293532,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-10,180,1320758,-1.6279,0.02797,0.1427,-58.2016446192349,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-12,180,1320758,-1.7524,0.03266,0.1236,-53.65584813227189,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,0,290,2127888,-0.6513,0.01269,0.1842,-51.32387706855792,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-2,290,2127888,-0.8616,0.01351,0.1779,-63.774981495188754,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-4,290,2127888,-1.0602,0.01501,0.1694,-70.63291139240506,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-6,290,2127888,-1.2478,0.01726,0.1589,-72.29432213209734,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-8,290,2127888,-1.4393,0.0192,0.1502,-74.96354166666667,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-10,290,2127888,-1.6067,0.02139,0.1375,-75.11453950444132,ok,
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-12,290,2127888,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0074_20260711_205004,2026-07-11T20:50:04,sobol,390.297467,6.519935,0.57175,160.207481,1.023404,8.86881,-3.214633,-14,290,2127888,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,0,110,751408,-0.6574,0.0194,0.1855,-33.88659793814433,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-2,110,751408,-0.899,0.02064,0.1858,-43.5562015503876,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-4,110,751408,,,,,error_xfoil_no_converge,TE-real no converge a-4 v110
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-6,110,751408,-1.3028,0.04006,0.1712,-32.52121817274089,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-8,110,751408,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-10,110,751408,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,0,180,1229576,-0.6928,0.01454,0.1924,-47.64786795048143,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-2,180,1229576,-0.9063,0.0167,0.1875,-54.26946107784431,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-4,180,1229576,-1.1251,0.01961,0.1836,-57.37378888322285,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-6,180,1229576,-1.3405,0.02458,0.1802,-54.53620829943043,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-8,180,1229576,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-10,180,1229576,-1.5876,0.05303,0.1437,-29.937771072977558,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-12,180,1229576,-1.572,0.06664,0.1108,-23.589435774309724,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,0,290,1980984,-0.7134,0.01257,0.1969,-56.754176610978526,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-2,290,1980984,-0.9226,0.01453,0.191,-63.49621472814866,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-4,290,1980984,-1.1346,0.01626,0.1856,-69.77859778597787,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-6,290,1980984,-1.3452,0.01825,0.1807,-73.7095890410959,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-8,290,1980984,-1.5389,0.02201,0.1727,-69.91821899136757,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-10,290,1980984,-1.7138,0.02621,0.1614,-65.38725677222433,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-12,290,1980984,-1.8531,0.03047,0.1443,-60.81719724319002,ok,
0075_20260711_205045,2026-07-11T20:50:45,sobol,363.352334,5.956956,0.251824,158.917058,1.498384,7.2037,0.125271,-14,290,1980984,-1.9395,0.03526,0.1199,-55.005672149744754,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,0,110,519114,-0.5194,0.02321,0.148,-22.378285221887115,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-2,110,519114,-0.7355,0.02227,0.1444,-33.02649303996407,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-4,110,519114,-0.9628,0.02454,0.1419,-39.23390383048085,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-6,110,519114,-1.1891,0.02897,0.1398,-41.04590956161547,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-8,110,519114,-1.3815,0.03857,0.1321,-35.81799325900959,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-10,110,519114,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,0,180,849460,-0.5451,0.01809,0.154,-30.132669983416257,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-2,180,849460,-0.7531,0.01897,0.1478,-39.69952556668424,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-4,180,849460,-0.9664,0.02043,0.1427,-47.30298580518845,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-6,180,849460,-1.19,0.02451,0.1402,-48.5516115871073,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-8,180,849460,-1.3906,0.02842,0.1331,-48.930330752990855,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-10,180,849460,-1.5733,0.03249,0.1245,-48.42413050169283,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-12,180,849460,-1.6743,0.0426,0.1032,-39.30281690140845,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,0,290,1368574,-0.5643,0.01517,0.1582,-37.19841793012525,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-2,290,1368574,-0.7754,0.0163,0.1524,-47.57055214723927,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-4,290,1368574,-0.9842,0.01746,0.1462,-56.368843069873996,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-6,290,1368574,-1.1832,0.0196,0.1382,-60.36734693877551,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-8,290,1368574,-1.3798,0.02303,0.1304,-59.91315675206253,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-10,290,1368574,-1.5485,0.02536,0.1183,-61.06072555205047,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-12,290,1368574,-1.6853,0.02978,0.1015,-56.59167226326394,ok,
0076_20260711_205125,2026-07-11T20:51:25,sobol,251.024055,8.246606,0.719462,163.254156,3.939642,11.329057,-3.998311,-14,290,1368574,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,0,110,508085,-0.4613,0.01987,0.1284,-23.215903371917463,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-2,110,508085,-0.6895,0.02192,0.1262,-31.45529197080292,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-4,110,508085,-0.9157,0.02721,0.1231,-33.65306872473355,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-6,110,508085,-1.0973,0.0422,0.1122,-26.002369668246445,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-8,110,508085,-1.2145,0.05685,0.097,-21.363236587510993,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-10,110,508085,-1.0799,0.0908,0.0704,-11.893171806167402,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,0,180,831413,-0.473,0.01715,0.1311,-27.580174927113703,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-2,180,831413,-0.6982,0.01795,0.1281,-38.89693593314763,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-4,180,831413,-0.9238,0.02145,0.1255,-43.06759906759906,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-6,180,831413,-1.1358,0.02699,0.1201,-42.08225268618006,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-8,180,831413,-1.3199,0.03314,0.112,-39.828002414001205,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-10,180,831413,-1.4247,0.04853,0.0933,-29.35709870183392,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-12,180,831413,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,0,290,1339498,-0.4855,0.01464,0.1338,-33.162568306010925,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-2,290,1339498,-0.7109,0.01526,0.1307,-46.58584534731324,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-4,290,1339498,-0.9318,0.0175,0.127,-53.24571428571428,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-6,290,1339498,-1.1481,0.02031,0.1224,-56.52880354505169,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-8,290,1339498,-1.3532,0.02223,0.1168,-60.87269455690508,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-10,290,1339498,-1.5358,0.02803,0.1075,-54.791295041027475,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-12,290,1339498,-1.6836,0.03442,0.0933,-48.91342242882045,ok,
0077_20260711_205204,2026-07-11T20:52:04,sobol,245.690907,4.555188,0.48141,161.207362,2.772628,12.727907,2.2562,-14,290,1339498,-1.7732,0.03954,0.0707,-44.8457258472433,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,0,110,688474,-0.5079,0.01969,0.1432,-25.794819705434232,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-2,110,688474,-0.7096,0.01983,0.1359,-35.78416540595058,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-4,110,688474,-0.9163,0.02098,0.1295,-43.67492850333652,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-6,110,688474,-1.1381,0.02449,0.1262,-46.472029399754994,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-8,110,688474,-1.3415,0.02823,0.1199,-47.52036840240878,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-10,110,688474,-1.5374,0.03418,0.1144,-44.979520187244006,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,0,180,1126593,-0.5318,0.01595,0.1485,-33.341692789968654,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-2,180,1126593,-0.7396,0.01656,0.1417,-44.66183574879228,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-4,180,1126593,-0.9382,0.01766,0.1334,-53.12570781426954,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-6,180,1126593,-1.1272,0.02047,0.1238,-55.06595017098193,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-8,180,1126593,-1.3133,0.02319,0.1141,-56.63216903837861,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-10,180,1126593,-1.4806,0.0267,0.1023,-55.45318352059925,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-12,180,1126593,-1.6428,0.03139,0.092,-52.33513857916534,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,0,290,1815067,-0.5528,0.01347,0.1529,-41.03934669636229,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-2,290,1815067,-0.7653,0.0144,0.1467,-53.145833333333336,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-4,290,1815067,-0.9719,0.01518,0.1396,-64.02503293807641,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-6,290,1815067,-1.1517,0.01678,0.1275,-68.6352800953516,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-8,290,1815067,-1.3256,0.01995,0.1157,-66.44611528822055,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-10,290,1815067,-1.4912,0.02285,0.1034,-65.26039387308535,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-12,290,1815067,-1.6449,0.02591,0.0917,-63.4851408722501,ok,
0078_20260711_205244,2026-07-11T20:52:44,sobol,332.919763,9.429625,0.939478,165.465899,1.833383,8.73927,-6.370206,-14,290,1815067,-1.7711,0.03154,0.0777,-56.15409004438808,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,0,110,690742,-0.5714,0.01783,0.1631,-32.04711160964666,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-2,110,690742,-0.7984,0.01986,0.1611,-40.201409869083584,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-4,110,690742,,,,,error_xfoil_no_converge,TE-real no converge a-4 v110
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-6,110,690742,,,,,error_xfoil_no_converge,TE-real no converge a-6 v110
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-8,110,690742,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-10,110,690742,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,0,180,1130305,-0.5914,0.015,0.1675,-39.42666666666667,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-2,180,1130305,-0.8071,0.01718,0.1633,-46.979045401629804,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-4,180,1130305,-1.0294,0.02018,0.1604,-51.01090188305253,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-6,180,1130305,,,,,error_xfoil_no_converge,TE-real no converge a-6 v180
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-8,180,1130305,-1.4199,0.03201,0.1462,-44.35801312089972,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-10,180,1130305,-1.4566,0.05862,0.1168,-24.84817468440805,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-12,180,1130305,-1.414,0.07351,0.0844,-19.235478166235882,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,0,290,1821048,-0.6098,0.01296,0.1716,-47.052469135802475,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-2,290,1821048,-0.8211,0.01473,0.1665,-55.74338085539715,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-4,290,1821048,-1.0359,0.01652,0.1618,-62.70581113801453,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-6,290,1821048,-1.2498,0.01839,0.1579,-67.96084828711257,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-8,290,1821048,-1.4457,0.02222,0.1505,-65.06300630063006,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-10,290,1821048,-1.6236,0.02683,0.14,-60.51434960864704,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-12,290,1821048,-1.7708,0.03029,0.1245,-58.46153846153846,ok,
0079_20260711_205321,2026-07-11T20:53:21,sobol,334.016792,5.048536,0.263818,160.31386,2.658597,10.420433,-0.647574,-14,290,1821048,-1.8299,0.03942,0.097,-46.42059868087266,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,0,110,510246,-0.5237,0.02498,0.1445,-20.964771817453965,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-2,110,510246,-0.7705,0.0223,0.1461,-34.55156950672645,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-4,110,510246,-0.9984,0.0247,0.1431,-40.421052631578945,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-6,110,510246,-1.2193,0.03058,0.1398,-39.87246566383257,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-8,110,510246,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-10,110,510246,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,0,180,834947,-0.5646,0.01722,0.1532,-32.78745644599303,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-2,180,834947,-0.7847,0.01824,0.149,-43.020833333333336,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-4,180,834947,-1.0063,0.02014,0.1449,-49.96524329692154,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-6,180,834947,-1.2237,0.02424,0.1404,-50.48267326732673,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-8,180,834947,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-10,180,834947,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-12,180,834947,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,0,290,1345193,-0.5816,0.01449,0.1569,-40.138026224982745,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-2,290,1345193,,,,,error_xfoil_no_converge,TE-real no converge a-2 v290
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-4,290,1345193,-1.0222,0.01693,0.1479,-60.37802717070289,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-6,290,1345193,-1.2331,0.02019,0.1421,-61.074789499752356,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-8,290,1345193,-1.4346,0.02278,0.1345,-62.97629499561018,ok,
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-10,290,1345193,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-12,290,1345193,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0080_20260711_205404,2026-07-11T20:54:04,sobol,246.73545,7.187986,0.708632,165.267359,2.099673,5.651765,-3.273989,-14,290,1345193,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0081_20260711_205443,2026-07-11T20:54:43,sobol,250.702413,3.824717,0.496732,158.035104,1.565999,9.667501,3.027409,0,110,518449,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
